CustomerID,Age,Gender,AnnualIncome,Tenure,Transactions,AvgBalance,LoanHistory,CreditCardUsage,DefaultHistory,Churn,P_Hard,P_Soft,Change_Score,P_Fused,Churn_Predicted,Rank
CUST8700,47,Female,1577276,25,124,356068.45,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8375
CUST8754,24,Male,2193643,14,109,617517.01,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8413
CUST8755,61,Female,770864,23,130,219853.42,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8414
CUST8756,32,Female,2261882,12,115,625437.05,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8415
CUST8757,51,Female,1755269,24,157,498876.29,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8416
CUST8758,63,Female,971935,9,130,325412.91,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8417
CUST8759,62,Female,1399841,4,132,433664.76,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8418
CUST1976,32,Male,2383697,25,109,812594.64,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3640
CUST1977,64,Male,1303035,14,154,347115.85,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3641
CUST8783,23,Female,1686443,10,104,560314.05,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8434
CUST8770,34,Male,541030,8,116,152260.31,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8425
CUST8771,54,Female,1918386,7,133,587851.32,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8426
CUST8772,29,Female,487669,14,91,191448.24,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8427
CUST8760,21,Female,1447315,23,127,475218.81,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8419
CUST8762,31,Male,1729151,22,120,527490.71,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8420
CUST1998,35,Female,1975405,5,119,619099.92,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3657
CUST1999,55,Female,1194426,7,129,382327.78,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3658
CUST1984,41,Male,1082816,6,133,359532.51,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3647
CUST1985,19,Female,696626,22,105,184843.79,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3648
CUST1986,62,Female,2152553,23,143,692858.76,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3649
CUST1989,68,Male,654318,11,135,131206.13,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3650
CUST1990,24,Female,478429,23,145,236445.73,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3651
CUST1991,20,Female,523733,18,141,115932.58,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3652
CUST2003,42,Female,1521874,4,102,465814.97,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3661
CUST2004,54,Male,1111974,4,95,337270.67,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3662
CUST2005,45,Male,1912983,4,142,565659.6,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3663
CUST2007,56,Male,1455522,22,128,452885.93,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3664
CUST1992,64,Male,2311096,8,148,626640.83,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3653
CUST1995,60,Female,1827255,12,147,552211.83,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3654
CUST1996,64,Male,201607,9,145,102312.45,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3655
CUST1997,62,Female,1508890,13,110,424767.43,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3656
CUST8778,18,Male,1663735,16,111,583636.31,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8430
CUST8779,64,Male,215740,8,151,125828.38,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8431
CUST8781,36,Female,1323288,7,101,453418.1,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8432
CUST8782,35,Female,2130410,4,152,658486.77,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8433
CUST1948,18,Female,1613387,5,116,449060.29,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3624
CUST1949,22,Male,1709491,23,110,504028.61,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3625
CUST2000,52,Female,1755317,18,140,551882.52,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3659
CUST2002,32,Female,1238525,21,134,373447.02,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3660
CUST8796,32,Female,770240,25,124,268251.73,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8443
CUST8797,53,Female,2131004,13,126,641636.44,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8444
CUST8798,62,Male,1728996,25,108,587894.4,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8445
CUST8848,29,Female,2092227,4,147,697949.38,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8479
CUST8849,33,Male,1221535,4,123,435004.09,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8480
CUST8850,58,Female,2145232,13,120,596402.7,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8481
CUST8851,49,Female,1797312,9,112,470747.36,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8482
CUST8852,32,Male,2269789,22,122,682511.52,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8483
CUST8802,50,Male,1439437,9,113,498362.24,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8447
CUST8803,33,Male,958861,3,101,257183.59,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8448
CUST8805,55,Male,1552518,22,153,457399.62,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8449
CUST8806,33,Male,1466263,11,132,499827.53,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8450
CUST8807,31,Male,1104803,19,89,354914.34,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8451
CUST8792,61,Female,540492,18,133,186798.5,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8440
CUST8793,44,Male,2233661,12,132,699888.41,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8441
CUST8795,50,Female,839180,6,153,185812.4,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8442
CUST8808,46,Male,1315049,19,146,303932.34,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8452
CUST8809,43,Female,2493550,14,120,699710.03,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8453
CUST8810,52,Male,919234,12,104,159897.1,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8454
CUST8811,32,Female,2131886,11,121,673372.97,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8455
CUST8813,40,Male,1326350,21,110,425852.13,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8456
CUST8814,46,Female,1868068,21,113,545659.56,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8457
CUST8815,51,Female,1905203,8,118,632658.5,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8458
CUST8801,19,Female,1809380,3,128,534302.44,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8446
CUST8763,33,Male,1696418,13,132,493499.6,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8421
CUST8764,24,Female,905829,24,101,270433.22,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8422
CUST8766,36,Male,1382864,14,122,360676.2,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8423
CUST8767,19,Male,302974,12,88,133295.81,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8424
CUST8816,50,Male,1243960,19,135,326819.12,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8459
CUST8818,58,Male,993449,16,122,305561.47,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8460
CUST8821,20,Female,1573173,22,143,423558.13,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8461
CUST8823,48,Male,2207724,6,127,697594.45,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8462
CUST8832,23,Male,1475285,8,114,484433.36,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8469
CUST8834,27,Male,2137536,13,141,619704.88,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8470
CUST8835,24,Female,975411,4,95,318412.36,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8471
CUST8836,43,Male,608901,25,118,187762.05,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8472
CUST8837,51,Male,885058,20,124,260516.18,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8473
CUST8824,35,Female,1840626,8,117,602269.6,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8463
CUST8825,60,Male,1316534,9,129,342896.59,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8464
CUST8826,24,Male,2240885,3,124,716777.68,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8465
CUST1963,39,Female,2017389,11,98,734715.88,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3633
CUST1952,43,Male,1119372,16,143,296008.62,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3626
CUST1953,63,Female,839157,10,108,214057.12,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3627
CUST1955,66,Female,481872,9,136,213781.51,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3628
CUST1956,31,Male,633073,8,137,174203.69,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3629
CUST1957,43,Male,1669975,19,125,536534.54,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3630
CUST1958,62,Female,681537,11,111,224135.98,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3631
CUST1944,59,Male,1225926,13,106,355083.84,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3623
CUST1919,68,Female,2418467,24,128,755187.64,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3604
CUST1970,53,Female,2081462,11,152,681734.16,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3634
CUST1971,18,Female,1422178,6,105,381968.7,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3635
CUST1972,25,Female,1352849,3,135,376350.47,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3636
CUST1973,66,Male,2139480,20,129,736898.79,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3637
CUST1974,52,Male,423626,19,123,101411.95,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3638
CUST1975,69,Male,1142302,3,114,424557.74,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3639
CUST1961,43,Male,1647072,23,133,489184.81,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3632
CUST8853,44,Female,2001220,15,127,541986.26,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8484
CUST8855,34,Female,1085749,5,124,267788.48,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8485
CUST8841,34,Female,2216791,8,103,693134.71,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8474
CUST8842,50,Male,1662370,22,126,547085.72,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8475
CUST8843,27,Male,1891503,5,118,534680.32,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8476
CUST8844,68,Female,1002963,8,103,352856.43,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8477
CUST8846,59,Female,1632563,19,107,493395.8,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8478
CUST1918,28,Female,1073002,7,148,227700.46,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3603
CUST8863,32,Female,262740,9,99,128508.72,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8492
CUST8913,26,Male,825921,3,142,166910.53,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8526
CUST8915,66,Male,935268,17,152,343742.76,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8527
CUST8916,46,Female,515308,4,115,147392.49,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8528
CUST8917,48,Female,2447575,17,102,737864.27,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8529
CUST8919,35,Female,1004491,6,117,238918.25,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8530
CUST8904,34,Female,1492253,12,108,479685.52,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8520
CUST8905,35,Female,1950371,21,101,660528.29,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8521
CUST8869,28,Male,1321972,19,161,339198.21,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8497
CUST8871,42,Female,2191486,9,138,641760.5,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8498
CUST8856,63,Male,600607,19,130,229221.46,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8486
CUST8858,19,Female,537035,13,132,142461.49,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8487
CUST8859,53,Male,663999,17,125,234093.6,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8488
CUST8860,67,Male,1451474,8,131,493595.73,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8489
CUST8861,24,Male,553497,6,137,143296.53,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8490
CUST8862,30,Male,1377416,17,111,453264.5,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8491
CUST8872,54,Male,1498716,15,101,495770.48,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8499
CUST8873,65,Female,763153,14,107,241337.73,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8500
CUST8875,55,Female,2340335,17,93,673168.58,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8501
CUST8878,41,Female,302491,23,148,114403.75,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8502
CUST8865,40,Female,232827,12,136,122603.16,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8493
CUST8866,39,Female,2323361,5,125,728561.82,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8494
CUST8867,43,Female,1346230,22,113,347812.99,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8495
CUST8868,50,Female,2143955,8,101,656097.73,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8496
CUST8827,58,Male,670929,15,104,125653.9,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8466
CUST8828,18,Male,2107860,11,148,569417.05,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8467
CUST8829,31,Female,1382491,8,108,428930.49,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8468
CUST8880,63,Female,1145859,17,118,388457.41,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8503
CUST8881,50,Female,364805,6,126,147200.87,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8504
CUST8882,34,Female,1780308,22,129,430506.62,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8505
CUST8884,54,Female,1132114,4,141,449295.05,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8506
CUST8886,49,Female,1798409,12,130,613246.92,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8507
CUST1927,21,Female,2361096,15,121,759453.02,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3610
CUST1912,23,Male,207711,6,138,166319.34,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3601
CUST1914,30,Female,521574,14,100,158642.01,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3602
CUST8896,28,Male,1343944,11,145,403306.53,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8512
CUST8897,38,Male,748492,7,115,201753.37,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8513
CUST8898,38,Female,1265219,12,114,374897.08,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8514
CUST8899,35,Male,532705,17,122,164734.03,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8515
CUST8900,46,Male,258126,13,103,156468.84,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8516
CUST1931,20,Male,534267,16,99,148554.72,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3614
CUST1933,20,Female,2350357,22,136,712692.34,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3615
CUST1935,46,Male,1570530,4,153,470105.81,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3616
CUST1920,64,Female,1153680,4,139,342377.91,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3605
CUST1921,40,Female,503874,13,133,124300.84,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3606
CUST1922,33,Female,1917321,17,144,432651.84,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3607
CUST1925,33,Male,882121,24,141,265392.82,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3608
CUST1926,25,Female,395507,21,94,118680.28,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3609
CUST1938,68,Female,811442,22,128,321054.37,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3618
CUST1939,36,Male,1932266,4,129,553829.2,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3619
CUST1940,38,Male,1657931,21,153,523899.23,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3620
CUST1942,35,Female,204983,5,112,112272.6,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3621
CUST1943,45,Female,895269,22,122,216375.45,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3622
CUST1928,57,Female,665718,13,123,118407.18,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3611
CUST1929,21,Male,1356013,15,157,524029.3,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3612
CUST1930,42,Male,1375370,10,113,346410.4,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3613
CUST8906,59,Male,1776658,9,140,530749.58,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8522
CUST8909,54,Female,436346,17,117,146428.53,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8523
CUST8910,62,Female,688859,12,140,127307.03,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8524
CUST8911,35,Male,1214530,24,142,393756.55,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8525
CUST1885,51,Male,1899304,13,146,516519.06,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3580
CUST1886,35,Male,373806,18,118,100727.17,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3581
CUST1887,47,Male,543401,10,103,123482.32,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3582
CUST1937,67,Male,1579912,14,117,448482.81,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3617
CUST8934,43,Male,1050534,4,94,232905.74,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8541
CUST8935,42,Female,1612547,8,129,528008.53,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8542
CUST8921,64,Female,2133599,8,116,556578.73,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8531
CUST8923,61,Female,2496076,11,149,682947.99,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8532
CUST8924,26,Female,2267222,19,113,659414.28,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8533
CUST8926,32,Female,1260405,13,136,370578.74,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8534
CUST8927,44,Male,1511985,7,120,497826.68,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8535
CUST8977,23,Male,1347101,3,145,399000.53,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8574
CUST8939,45,Female,668691,21,106,141195.03,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8546
CUST8940,66,Male,2094477,16,128,634904.51,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8547
CUST8942,49,Male,882932,24,120,299239.01,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8548
CUST8928,32,Male,1141819,11,127,334866.96,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8536
CUST8929,45,Male,509601,6,135,195626.21,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8537
CUST8930,54,Male,2095367,23,131,602865.02,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8538
CUST8931,36,Male,2403486,8,132,790648.65,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8539
CUST8933,69,Male,452988,3,148,142957.47,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8540
CUST8945,50,Male,1509105,14,142,439499.47,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8550
CUST8947,36,Female,1480202,14,90,458535.2,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8551
CUST8949,61,Female,2357269,3,129,670162.89,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8552
CUST8950,50,Female,1408428,16,133,411050.97,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8553
CUST8951,29,Male,937563,15,112,374398.42,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8554
CUST8936,43,Female,1603408,6,127,405034.48,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8543
CUST8937,43,Male,2499184,13,123,793950.86,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8544
CUST8938,63,Female,1764862,19,131,499595.73,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8545
CUST8901,41,Female,507402,10,124,185710.15,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8517
CUST8902,27,Female,1020959,9,155,377593.15,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8518
CUST8903,62,Female,1534618,5,159,413896.57,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8519
CUST8890,34,Female,1678994,18,126,513433.91,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8508
CUST8891,34,Male,989999,17,114,272382.37,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8509
CUST8893,65,Male,1275203,22,116,441137.7,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8510
CUST8895,57,Female,2377096,6,108,672449.64,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8511
CUST8944,19,Female,1880957,23,99,560065.91,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8549
CUST9010,51,Male,780483,4,109,292572.06,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8596
CUST9011,61,Female,564385,23,143,181518.59,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8597
CUST9012,43,Male,1091622,8,142,384730.01,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8598
CUST9013,38,Male,1553770,5,145,498145.63,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8599
CUST9014,45,Male,1046299,15,129,307326.14,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8600
CUST9015,65,Female,1504684,9,130,517390.8,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8601
CUST9001,47,Male,952746,12,128,301315.06,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8590
CUST9002,66,Male,989135,11,139,347065.05,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8591
CUST8967,18,Male,1757973,12,117,605743.83,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8568
CUST8953,20,Female,754920,20,114,133862.45,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8555
CUST8954,60,Male,1942429,15,138,618625.63,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8556
CUST8955,66,Male,1409056,7,115,397359.68,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8557
CUST8956,43,Male,811445,5,156,210909.25,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8558
CUST8957,52,Male,1929875,21,141,544343.55,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8559
CUST8958,25,Female,902240,19,148,320124.48,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8560
CUST9009,41,Male,1297766,20,137,400654.96,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8595
CUST8975,56,Female,2054711,11,111,603493.31,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8573
CUST8960,53,Male,671530,18,110,160249.39,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8561
CUST8961,24,Male,2336082,12,136,703586.09,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8562
CUST8962,63,Male,1671662,21,117,518749.18,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8563
CUST8963,63,Male,2093111,21,111,612730.66,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8564
CUST8964,53,Female,1278734,20,109,396467.92,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8565
CUST8965,33,Male,1861856,5,149,574940.02,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8566
CUST8966,41,Female,1558121,5,125,353472.95,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8567
CUST8979,37,Female,412151,15,146,132853.57,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8575
CUST8980,33,Female,1547376,25,110,478469.02,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8576
CUST8981,24,Male,1917435,11,112,492934.47,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8577
CUST8983,31,Male,2316806,22,139,745450.31,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8578
CUST8971,33,Female,1997046,23,143,681412.67,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8569
CUST8972,33,Male,377589,8,128,126343.87,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8570
CUST8973,25,Female,1071243,21,117,312476.46,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8571
CUST8974,46,Male,206586,11,129,107362.13,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8572
CUST1880,56,Female,1238734,24,116,361336.29,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3578
CUST1882,51,Female,1769986,6,115,621402.28,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,3579
CUST8992,37,Female,492317,9,95,126181.77,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8586
CUST8995,21,Male,1275904,19,107,547947.02,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8587
CUST8998,19,Female,1795489,14,150,598976.8,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8588
CUST8999,31,Female,307576,23,131,109570.77,1,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8589
CUST8984,60,Male,854405,20,104,222630.19,0,1,0,0,0.0,0.4,0.0,0.00895175918360492,0,8579
CUST8985,43,Male,1335189,3,116,319552.98,0,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,8580
CUST1901,22,Male,1801669,4,107,545153.12,1,0,0,0,0.0,0.4,0.0,0.00895175918360492,0,3593
